PROGRAM_ID,TITLE,Generated_Tags,Actual_Tags,Matching_Tags_Count
tt0329890,La mujer de Judas,['murder' 'flashback' 'revenge'],['suspenseful'],0
tt0071093,Abigail Lesley Is Back in Town,['fantasy'],['pornographic'],0
tt0041511,The Interrupted Journey,['murder' 'flashback' 'romantic'],['murder' 'mystery' 'psychedelic'],1
tt0399990,Maburaho,['good versus evil' 'fantasy' 'psychedelic'],['flashback'],0
tt0092026,Sultanat,['revenge' 'good versus evil' 'murder' 'violence'],['sadist'],0
tt0390808,36 Quai des Orfèvres,"['murder' 'neo noir' 'flashback' 'violence' 'revenge' 'suspenseful'
 'comedy']",['neo noir' 'realism' 'violence'],2
tt1221208,Frankie & Alice,['flashback' 'psychological' 'storytelling' 'murder'],['flashback'],1
tt0363589,Elephant,['violence' 'murder'],['bleak' 'cruelty' 'murder' 'mystery' 'revenge' 'sadist' 'violence'],2
tt0085515,Eyes of Fire,['murder' 'violence'],['haunting'],0
tt0089393,Just One of the Guys,['comedy' 'romantic' 'entertaining' 'prank' 'adult comedy' 'humor'],['comedy' 'cult'],1
tt2669336,Time Lapse,['paranormal'],['murder' 'mystery' 'plot twist'],0
tt0096952,Bloodfist,['violence' 'murder'],['cult' 'violence'],1
tt0084866,Vidhaata,['murder' 'revenge'],['murder' 'revenge'],2
tt0038786,Northwest Hounded Police,"['flashback' 'psychedelic' 'murder' 'psychological' 'suspenseful'
 'mystery' 'atmospheric' 'philosophical']",['psychedelic'],1
tt0114887,A Walk in the Clouds,['romantic' 'flashback'],['flashback' 'murder' 'romantic'],2
tt0433412,Material Girls,['comedy'],['satire'],0
tt0094888,Cobra Verde,['murder' 'tragedy'],['violence'],0
tt0052139,Robin Hood Daffy,['psychedelic'],['psychedelic'],1
tt0108147,Sister Act 2: Back in the Habit,['flashback'],['prank'],0
tt1296077,Sennentuntschi,['flashback' 'murder'],['murder'],1
tt3563156,Anjaan,['revenge' 'murder' 'flashback' 'romantic'],['flashback' 'murder' 'revenge'],3
tt0110939,Radioland Murders,['murder' 'comedy'],['cult' 'murder' 'mystery'],1
tt0109117,Andaz Apna Apna,['good versus evil'],['cult' 'romantic'],0
tt1188982,Jai Ho,['violence'],['good versus evil'],0
tt0850667,Faith Like Potatoes,['murder'],['romantic'],0
tt0119630,Masterminds,['violence' 'murder' 'cult'],['revenge'],0
tt0066612,"Vamos a matar, compañeros",['murder' 'violence' 'satire' 'cult'],['flashback' 'sadist' 'violence' 'western'],1
tt0111323,Surviving the Game,['murder' 'violence' 'cult' 'revenge'],['comedy' 'humor' 'murder' 'revenge' 'suicidal' 'suspenseful' 'violence'],3
tt2316204,Alien: Covenant,['violence' 'suspenseful' 'murder' 'cult'],['violence'],1
tt0190703,Bio Hazard,['violence'],['psychedelic' 'violence'],1
tt1609479,Better Living Through Chemistry,['murder'],['clever' 'entertaining'],0
tt0476706,Vaseegara,['flashback'],['romantic'],0
tt0402850,The Big White,['murder' 'comedy' 'neo noir'],['comedy' 'cult' 'home movie' 'murder' 'paranormal'],2
tt0105750,La vie de bohème,['romantic' 'sentimental'],['psychedelic'],0
tt0073662,Satan's Triangle,['cult' 'murder'],['murder'],1
tt0072913,Du bi quan wang da po xue di zi,['violence' 'revenge' 'murder'],['cult' 'psychedelic' 'revenge' 'suspenseful' 'violence'],2
tt0307466,Sin,['violence'],['flashback' 'murder' 'revenge'],0
tt0449089,RV,['comedy' 'entertaining' 'humor'],['bleak' 'comedy' 'entertaining'],2
tt1335975,47 Ronin,['violence' 'good versus evil'],"['fantasy' 'flashback' 'historical fiction' 'murder' 'paranormal'
 'psychedelic' 'revenge' 'romantic' 'tragedy' 'violence']",1
tt0077912,Mardi Gras Massacre,['murder' 'violence' 'cult'],['cruelty' 'cult' 'murder' 'romantic' 'sadist' 'violence'],3
tt0084821,La traviata,['romantic' 'revenge' 'tragedy'],['romantic'],1
tt1377575,Signs,"['suspenseful' 'violence' 'murder' 'horror' 'flashback' 'mystery' 'cult'
 'comedy' 'paranormal' 'atmospheric']",['romantic'],0
tt0206921,Mann,['romantic' 'flashback'],['melodrama' 'prank' 'romantic'],1
tt2375574,A Field in England,['murder' 'violence' 'cult'],"['allegory' 'avant garde' 'comedy' 'historical' 'murder' 'mystery'
 'psychedelic' 'sadist' 'satire']",1
tt0029588,Something to Sing About,['christian film'],['satire'],0
tt0030865,Three Comrades,['romantic' 'flashback'],['murder' 'romantic'],1
tt0173840,Final Fantasy: The Spirits Within,['psychedelic'],['flashback' 'psychedelic' 'romantic'],1
tt0032851,'Northwest Passage' (Book I -- Rogers' Rangers),['murder' 'historical'],['cult' 'murder' 'revenge' 'tragedy' 'violence'],1
tt0014586,Das Wachsfigurenkabinett,['murder' 'romantic'],['good versus evil' 'insanity'],0
tt0312700,The Foreigner,['murder' 'flashback' 'suspenseful' 'violence'],['flashback' 'good versus evil' 'humor' 'violence'],2
tt0020691,The Big Trail,['murder' 'romantic' 'flashback'],['revenge'],0
tt1754264,Never Back Down 2: The Beatdown,['violence' 'flashback' 'revenge'],['good versus evil' 'revenge'],1
tt0087700,Meatballs Part II,['satire'],['cult'],0
tt0022103,The Mad Genius,['romantic' 'murder'],['insanity' 'murder'],1
tt1702443,Justin Bieber: Never Say Never,['satire'],['home movie'],0
tt0046791,Black Widow,['murder' 'neo noir'],['flashback' 'melodrama' 'murder'],1
tt0323531,Out for a Kill,['violence' 'revenge' 'murder' 'neo noir'],['flashback' 'good versus evil' 'murder' 'neo noir' 'revenge' 'violence'],4
tt0083946,Fitzcarraldo,['suspenseful' 'atmospheric' 'mystery' 'murder'],['cult' 'psychedelic' 'suspenseful'],1
tt0068294,Bluebeard,['murder' 'cult'],['flashback' 'murder'],1
tt0355479,Ghostbusters,['paranormal' 'psychedelic' 'good versus evil'],['haunting' 'paranormal'],1
tt0077414,Deathsport,['violence' 'good versus evil' 'sci-fi'],"['cult' 'flashback' 'good versus evil' 'insanity' 'murder' 'revenge'
 'sadist' 'sci-fi' 'violence']",3
tt0049020,Blue Cat Blues,['psychedelic' 'romantic'],['psychedelic'],1
tt0043379,Captain Horatio Hornblower R.N.,['action' 'historical fiction' 'historical' 'murder' 'violence'],['action' 'historical fiction' 'violence'],3
tt3096858,They're Watching,['violence' 'murder' 'neo noir' 'cult'],['murder'],1
tt0036307,Revenge of the Zombies,['murder' 'revenge'],['revenge'],1
tt0100070,Lua de Cristal,['romantic'],['fantasy'],0
tt1707392,Lovely Molly,['murder' 'paranormal' 'horror' 'violence' 'haunting'],['home movie' 'murder' 'paranormal'],2
tt0419992,My Brother... Nikhil,['comedy'],['flashback' 'romantic'],0
tt0074569,L'ultima orgia del III Reich,['murder' 'violence' 'sadist' 'cruelty'],['cruelty' 'flashback' 'murder' 'sadist' 'violence'],4
tt0174856,The Hurricane,['murder' 'romantic' 'violence'],['inspiring' 'murder' 'violence'],2
tt2147365,Keith Lemon: The Film,['romantic'],['comedy'],0
tt0101627,Critters 3,['violence' 'psychedelic' 'humor' 'comedy'],['flashback'],0
tt0984159,Wedding Belles,['romantic'],['dark' 'entertaining'],0
tt0103596,3 Ninjas,['violence' 'cult' 'revenge'],['dark'],0
tt2248068,Jeom-bak-i: Han-ban-do-eui Gong-ryong 3D,['flashback' 'violence'],['revenge'],0
tt4399594,Fitoor,['romantic' 'flashback'],['romantic'],1
tt0381270,Ils se marièrent et eurent beaucoup d'enfants,['revenge'],['romantic'],0
tt0324699,Boogie,['murder' 'violence'],['non fiction'],0
tt0071788,Macon County Line,['violence' 'murder'],['murder' 'revenge'],1
tt0041727,Padeniye Berlina,['murder' 'historical' 'violence' 'flashback' 'anti war'],['romantic'],0
tt0360130,Undertow,['murder'],['humor' 'murder' 'suspenseful' 'violence'],1
tt0113089,Fluke,['flashback'],['cruelty' 'flashback'],1
tt0309820,Luther,['christian film'],['murder' 'romantic' 'violence'],0
tt0039554,Last of the Redmen,['violence'],['revenge'],0
tt0018548,The War Horse,['historical'],['melodrama'],0
tt0043973,Roadblock,['murder'],['murder'],1
tt0066491,Tristana,['romantic'],['psychedelic' 'romantic'],1
tt1483797,Redline,['cult' 'violence' 'satire'],['avant garde' 'entertaining' 'flashback'],0
tt0348124,Stitch! The Movie,['entertaining' 'cute' 'fantasy' 'sentimental' 'feel-good' 'boring'],['psychedelic'],0
tt0053472,À bout de souffle,['murder' 'comedy' 'cult'],['cult' 'entertaining' 'humor' 'murder' 'psychedelic' 'romantic'],2
tt0449074,Mortal Kombat: Shaolin Monks,['violence' 'good versus evil' 'revenge' 'psychedelic'],['cruelty' 'good versus evil' 'violence'],2
tt1494639,Beowulf,"['revenge' 'good versus evil' 'violence' 'cult' 'fantasy' 'murder'
 'tragedy']",['avant garde' 'magical realism' 'psychedelic'],0
tt0041368,The File on Thelma Jordon,['murder'],['intrigue' 'murder'],1
tt0040880,Thunderhoof,['murder' 'good versus evil' 'violence'],['violence'],1
tt0057427,Le procès,['murder'],['claustrophobic' 'psychedelic' 'satire'],0
tt1754394,Ragada,['revenge' 'violence' 'murder'],['revenge'],1
tt0421572,Aishite imasu (Mahal kita) 1941,['violence' 'murder'],['flashback'],0
tt0078252,Se ying diu sau,['cult' 'violence' 'revenge' 'murder'],['violence'],1
tt0247827,X-Men: Evolution,['violence' 'good versus evil' 'action' 'cult' 'psychedelic'],['paranormal' 'psychedelic' 'romantic'],1
tt0071258,Buster and Billie,['murder'],['revenge'],0
tt0094008,Someone to Watch Over Me,['comedy'],['murder' 'neo noir'],0
tt0042810,Morning Departure,['suspenseful'],['suspenseful'],1
tt0055798,Birdman of Alcatraz,['murder' 'romantic' 'flashback' 'violence' 'cruelty'],['murder' 'violence'],2
tt0058430,Onibaba,['violence' 'murder' 'cruelty' 'sadist' 'tragedy'],['atmospheric' 'dark' 'murder' 'mystery' 'psychedelic' 'revenge'],1
tt3043542,Mr Hublot,['psychedelic'],['sci-fi'],0
tt1418712,Outpost: Black Sun,['violence' 'flashback' 'murder'],['violence'],1
tt0347436,The Lord of the Rings: The Two Towers,['good versus evil' 'action' 'violence'],['fantasy' 'flashback'],0
tt0252501,Hearts in Atlantis,['flashback'],['flashback' 'paranormal' 'storytelling' 'suspenseful'],1
tt0192175,The Jetsons Meet the Flintstones,['psychedelic'],['alternate history'],0
tt0092263,Ying hung boon sik,['violence'],"['comedy' 'cruelty' 'cult' 'flashback' 'murder' 'revenge' 'sadist'
 'tragedy' 'violence']",1
tt5493944,The Little Mermaid,['fantasy'],['flashback' 'romantic'],0
tt1407065,The Moth Diaries,['flashback'],['suicidal'],0
tt2268617,Puss in Boots: The Three Diablos,"['action' 'fantasy' 'romantic' 'entertaining' 'murder' 'revenge'
 'violence']",['fantasy'],1
tt0301636,The Mummy Returns,"['action' 'violence' 'flashback' 'entertaining' 'boring' 'murder'
 'historical' 'comedy' 'humor' 'suspenseful']",['violence'],1
tt0075391,Victory at Entebbe,['violence'],['violence'],1
tt1117666,Lost in Austen,['romantic'],['alternate reality'],0
tt2119396,Codebreaker,['murder' 'suspenseful' 'mystery'],['tragedy'],0
tt0042573,Homeless Hare,['psychedelic'],['psychedelic'],1
tt0067419,The Mephisto Waltz,['murder'],['cult' 'melodrama' 'murder'],1
tt0175059,Power Rangers Lost Galaxy,['good versus evil' 'psychedelic'],['good versus evil'],1
tt1572306,Don't Blink,['murder' 'suspenseful' 'violence' 'flashback' 'mystery' 'boring'],['paranormal'],0
tt0118688,Batman & Robin,['violence' 'good versus evil' 'suspenseful'],"['action' 'atmospheric' 'comedy' 'entertaining' 'flashback'
 'good versus evil' 'murder' 'revenge' 'violence']",2
tt0104981,Neon City,['cult'],['violence'],0
tt0083261,The Unseen,['tragedy' 'haunting'],['murder' 'violence'],0
tt0093229,Huang jia shi jie,['murder' 'violence' 'revenge'],['violence'],1
tt0367439,Wolf's Rain,['psychedelic' 'fantasy' 'flashback'],['psychedelic'],1
tt0102593,One Good Cop,['murder' 'violence' 'neo noir' 'revenge'],['murder' 'revenge' 'tragedy' 'violence'],3
tt0039037,The Time of Their Lives,['murder'],['romantic'],0
tt0038143,Swing Shift Cinderella,['fantasy'],['psychedelic'],0
tt2224317,Lootera,['melodrama'],['romantic' 'storytelling'],0
tt0092206,The Whistle Blower,['murder' 'mystery' 'suspenseful' 'flashback' 'neo noir'],['revenge'],0
tt1042910,"Shake, Rattle & Roll 9",['revenge'],['haunting' 'romantic'],0
tt0025373,The Lawless Frontier,['murder' 'neo noir' 'violence' 'comedy' 'flashback'],['murder'],1
tt0268220,China Town,['murder'],['romantic'],0
tt0808244,Easy Virtue,['flashback'],['comedy' 'romantic'],0
tt0061619,El Dorado,['murder'],['cult' 'violence'],0
tt0109382,Caro diario,['satire' 'comedy'],['autobiographical' 'cult'],0
tt0124102,Strangeland,['murder' 'violence' 'flashback' 'revenge' 'neo noir' 'sadist'],['cult' 'gothic' 'murder' 'revenge' 'sadist' 'violence'],4
tt0043959,Rawhide,['violence'],['murder'],0
tt0062168,Quatermass and the Pit,['paranormal' 'cult'],['cult' 'insanity' 'intrigue' 'suspenseful'],1
tt0109959,Gunmen,['violence' 'murder'],['comedy' 'murder' 'violence'],2
tt0044318,Aan,['revenge' 'murder'],['romantic'],0
tt0106973,Frosty Returns,['fantasy'],['psychedelic'],0
tt0051398,The Barbarian and the Geisha,['flashback' 'murder' 'melodrama' 'historical'],['intrigue'],0
tt0119937,Prefontaine,['flashback' 'violence' 'comedy'],['anti war' 'flashback' 'home movie' 'murder'],1
tt0928188,The Box,['flashback' 'murder' 'mystery' 'comedy'],['flashback' 'murder' 'neo noir' 'revenge'],2
tt0890885,Saturno contro,['romantic' 'flashback'],['tragedy'],0
tt0259308,Felix the Cat: The Movie,['fantasy' 'good versus evil'],['psychedelic'],0
tt0158622,The Flintstones in Viva Rock Vegas,['satire' 'fantasy' 'entertaining'],['alternate history' 'psychedelic' 'romantic'],0
tt1753736,Dracula: The Musical,['gothic'],['romantic'],0
tt0254871,Wishmaster 3: Beyond the Gates of Hell,['cult' 'violence'],['violence'],1
tt0053133,Odds Against Tomorrow,['murder' 'violence' 'revenge' 'flashback' 'suspenseful' 'cult'],['neo noir'],0
tt0027977,Modern Times,['comedy' 'satire' 'entertaining'],['comedy' 'depressing' 'humor' 'murder' 'satire'],2
tt0034384,Western Union,['violence' 'murder' 'revenge'],['revenge' 'romantic'],1
tt1313113,The Firm,['murder' 'violence' 'suspenseful' 'neo noir' 'mystery'],['humor' 'murder' 'violence'],2
tt0065571,Il conformista,['murder' 'flashback' 'mystery' 'psychedelic' 'insanity' 'atmospheric'],['atmospheric' 'flashback' 'murder' 'psychedelic'],4
tt0497323,Anamorph,['murder' 'cult' 'mystery' 'suspenseful' 'flashback' 'violence'],['flashback' 'murder' 'psychedelic' 'sadist' 'violence'],3
tt0120711,Babylon 5: In the Beginning,['violence'],['cult'],0
tt0276195,Hitman: Codename 47,['violence' 'flashback' 'murder'],['murder' 'violence'],2
tt2849914,Handle with Care,['cult'],['anti war'],0
tt1014801,Pistol Whipped,['violence' 'revenge' 'murder' 'neo noir'],['flashback' 'murder' 'revenge' 'violence'],3
tt2205948,Gekijou-ban Mahou Shoujo Madoka*Magica: [Zenpen] Hajimari no monogatari,['fantasy' 'good versus evil' 'psychedelic'],['psychedelic'],1
tt1430144,The Black Hole,"['murder' 'psychedelic' 'violence' 'cult' 'suspenseful' 'insanity'
 'horror']",['dark' 'psychedelic'],1
tt0035124,Night Monster,['murder' 'gothic' 'insanity'],['insanity' 'murder' 'mystery'],2
tt0286244,Les triplettes de Belleville,['cult'],['boring' 'cult' 'murder' 'psychedelic' 'romantic' 'satire' 'whimsical'],1
tt0064888,La residencia,['murder' 'mystery' 'atmospheric'],['cruelty' 'dark' 'murder' 'sadist' 'violence'],1
tt1205535,The Rebound,['flashback'],['comedy' 'romantic'],0
tt0452625,Good Luck Chuck,['comedy'],['comedy'],1
tt0081974,Absence of Malice,['murder'],['murder'],1
tt1731767,Scooby-Doo! Camp Scare,['horror'],['horror'],1
tt0877346,Lost Planet: Extreme Condition,['violence' 'flashback' 'comedy'],['revenge'],0
tt0099834,In Too Deep,['murder' 'violence'],['murder' 'neo noir'],1
tt0038873,The Razor's Edge,['murder'],['murder' 'romantic'],1
tt1355640,The Shock Doctrine,['murder' 'suspenseful' 'mystery'],['historical' 'murder' 'violence'],1
tt0042871,Rabbit of Seville,['psychedelic'],['psychedelic'],1
tt0110999,The Road Killers,['murder' 'revenge' 'flashback' 'violence'],['cult' 'murder' 'revenge' 'sadist'],2
tt0051369,Apache Territory,['violence' 'murder'],['violence'],1
tt0058561,The Secret Invasion,['murder'],['cult'],0
tt0466766,Drive Thru,['murder'],['humor' 'revenge' 'violence'],0
tt1542344,127 Hours,['flashback' 'suspenseful' 'boring'],['dramatic' 'flashback' 'psychological' 'suspenseful'],2
tt0046874,The Country Girl,"['romantic' 'dramatic' 'flashback' 'sentimental' 'boring' 'comedy'
 'depressing' 'melodrama']",['dramatic' 'flashback' 'melodrama'],3
tt0100449,Quick Change,['comedy' 'humor'],['cult' 'humor'],1
tt0118350,Intensity,['murder' 'flashback' 'violence' 'cult'],['murder'],1
tt0816401,The Replacements,['comedy'],['psychedelic'],0
tt0092593,Au revoir les enfants,['romantic'],['historical' 'romantic' 'violence'],1
tt0837114,Dead Rising,['violence'],['violence'],1
tt0259733,Waking the Dead,['murder'],['murder'],1
tt4215766,Scooby-Doo! Moon Monster Madness,['psychedelic' 'horror'],['horror'],1
tt0094033,Steel Dawn,['violence' 'cult'],['violence'],1
tt0039189,Birth of a Notion,['psychedelic'],['psychedelic'],1
tt0102757,The Rapture,['christian film' 'melodrama'],['cult' 'murder'],0
tt0044557,Don't Bother to Knock,['murder'],['murder'],1
tt0074923,"Mother, Jugs & Speed",['murder' 'neo noir' 'suspenseful'],['murder'],1
tt0181199,Arabian Nights,['romantic' 'violence' 'fantasy' 'murder' 'flashback' 'psychedelic'],['storytelling'],0
tt0069457,Un verano para matar,['murder' 'violence' 'neo noir'],['murder' 'revenge' 'violence'],2
tt0024854,"Baby, Take a Bow",['murder'],['melodrama'],0
tt0032247,Beyond Tomorrow,['murder' 'romantic'],['murder' 'romantic'],2
tt0289408,The Powerpuff Girls Movie,['good versus evil'],['good versus evil' 'psychedelic' 'violence'],1
tt0263725,Me Without You,['murder' 'comedy' 'cult' 'mystery' 'revenge'],['realism'],0
tt0326208,Stander,['murder' 'neo noir' 'revenge' 'violence' 'melodrama'],['murder'],1
tt0460681,Supernatural,['paranormal'],"['cruelty' 'good versus evil' 'humor' 'murder' 'sadist' 'suspenseful'
 'violence']",0
tt0112735,Creep,['violence' 'murder'],['flashback' 'murder' 'revenge' 'violence'],2
tt1622764,Iljimae,['revenge' 'romantic' 'tragedy'],['historical fiction' 'revenge'],1
tt0475169,13 Tzameti,['neo noir' 'revenge' 'violence' 'murder' 'suspenseful'],['dramatic' 'mystery' 'revenge'],1
tt1125860,Camelot,['romantic' 'violence' 'action'],['action' 'good versus evil'],1
tt0070444,Night Watch,['romantic'],['flashback' 'murder'],0
tt0038461,Deception,['murder' 'romantic' 'revenge' 'mystery'],['melodrama' 'murder'],1
tt1548635,Siren,['cult' 'pornographic'],['murder'],0
tt2401097,Tracers,['revenge' 'violence' 'romantic'],['murder' 'neo noir' 'revenge' 'violence'],2
tt0047203,Magnificent Obsession,['tragedy'],['flashback' 'melodrama'],0
tt0762073,Bakjwi,['violence' 'murder' 'suspenseful'],"['comedy' 'cult' 'horror' 'murder' 'thought-provoking' 'tragedy'
 'violence']",2
tt0038937,Shock,['murder' 'paranormal' 'revenge'],['insanity' 'murder' 'psychedelic'],1
tt0252503,Heist,['murder' 'comedy' 'neo noir' 'violence'],['comedy' 'murder' 'neo noir' 'psychedelic' 'suspenseful' 'violence'],4
tt0116839,Lawnmower Man 2: Beyond Cyberspace,['murder' 'violence'],['gothic' 'psychedelic' 'sci-fi'],0
tt1451763,Villu,['murder' 'revenge'],['flashback' 'murder' 'revenge' 'violence'],2
tt0095489,The Land Before Time,['psychedelic'],['flashback' 'psychedelic'],1
tt0090060,St. Elmo's Fire,['romantic' 'entertaining' 'cute' 'comedy'],['cult' 'romantic'],1
tt0196931,Scooby-Doo and the Witch's Ghost,['horror' 'psychedelic' 'good versus evil' 'paranormal'],['horror' 'mystery' 'paranormal' 'psychedelic'],3
tt0058003,Il deserto rosso,"['psychological' 'psychedelic' 'philosophical' 'boring' 'dramatic'
 'flashback' 'storytelling' 'atmospheric' 'sentimental']",['boring' 'insanity'],1
tt0385017,In My Father's Den,['flashback' 'melodrama' 'murder'],['murder' 'mystery'],1
tt1042979,Pecados Ajenos,"['violence' 'murder' 'flashback' 'neo noir' 'melodrama' 'romantic'
 'revenge']",['murder' 'suspenseful' 'tragedy'],1
tt0120769,The Newton Boys,['murder' 'violence' 'revenge'],['humor' 'sentimental'],0
tt0072960,Exposé,['murder'],['cruelty' 'murder' 'revenge' 'romantic' 'sadist' 'violence'],1
tt0116036,Dating the Enemy,['romantic'],['psychedelic' 'romantic'],1
tt0087034,Carmen,['tragedy'],['murder' 'romantic' 'tragedy'],1
tt0117995,Twisted Desire,['murder'],['murder'],1
tt0053444,Wild and Woolly Hare,['psychedelic'],['psychedelic'],1
tt0411270,De battre mon coeur s'est arrêté,['violence' 'revenge' 'flashback' 'murder' 'neo noir' 'comedy' 'romantic'],['murder' 'revenge' 'violence'],3
tt0484444,Mind Over Murder,"['comedy' 'entertaining' 'humor' 'flashback' 'romantic' 'boring'
 'dramatic' 'cute']",['murder' 'paranormal'],0
tt2233084,Spec Ops: The Line,['murder' 'violence' 'suspenseful' 'action' 'flashback' 'historical'],['insanity' 'violence'],1
tt0043306,Awaara,['murder' 'romantic' 'flashback'],['murder' 'romantic'],2
tt0186264,The Karate Kid,['violence' 'revenge' 'action' 'tragedy'],['violence'],1
tt0896872,The Whistleblower,['neo noir' 'violence' 'murder' 'suspenseful' 'flashback'],['violence'],1
tt0277327,So weit die Füße tragen,['murder' 'intrigue'],['cruelty' 'historical fiction' 'sadist' 'violence'],0
tt0035727,Hit Parade of 1943,['romantic'],['revenge' 'romantic'],1
tt0098282,"See No Evil, Hear No Evil",['murder' 'comedy'],['adult comedy' 'comedy' 'murder'],2
tt0082378,Final Exam,['murder' 'violence' 'cult' 'revenge' 'sadist'],['cult' 'grindhouse film' 'horror' 'insanity' 'murder' 'prank' 'violence'],3
tt0096928,Bill & Ted's Excellent Adventure,['satire' 'psychedelic'],"['alternate history' 'comedy' 'cult' 'entertaining' 'historical'
 'historical fiction']",0
tt1415267,In the Blink of an Eye,['romantic'],['christian film'],0
tt0207275,The 10th Kingdom,['fantasy' 'good versus evil'],"['alternate reality' 'comedy' 'fantasy' 'good versus evil' 'murder'
 'psychedelic' 'romantic']",2
tt0162650,Shaft,"['murder' 'violence' 'cult' 'suspenseful' 'grindhouse film' 'neo noir'
 'sadist']",['blaxploitation' 'comedy' 'cult' 'murder' 'neo noir' 'revenge' 'violence'],4
tt0117002,Mary Reilly,['gothic' 'insanity' 'murder' 'good versus evil' 'paranormal'],['flashback' 'good versus evil' 'gothic' 'melodrama' 'murder'],3
tt0085037,Jane Eyre,['romantic' 'insanity' 'cruelty' 'gothic' 'flashback' 'sadist' 'haunting'],['romantic'],1
tt0106770,Dragon: The Bruce Lee Story,['cult' 'violence' 'revenge' 'comedy'],['cult' 'dramatic' 'romantic' 'violence'],2
tt0435528,Whisper,['murder' 'revenge'],['murder'],1
tt0190524,Left Behind,['melodrama'],['flashback' 'murder' 'storytelling' 'violence'],0
tt0116950,Maachis,['murder' 'violence'],['flashback' 'murder' 'revenge'],1
tt0326965,In My Sleep,['murder' 'suspenseful' 'flashback' 'paranormal' 'mystery'],['flashback'],1
tt0036126,Madame Curie,['melodrama' 'romantic'],['historical'],0
tt0091495,Matador,"['murder' 'mystery' 'flashback' 'neo noir' 'cult' 'suspenseful'
 'atmospheric']",['comedy' 'murder' 'paranormal' 'revenge' 'romantic' 'violence'],1
tt0397501,King Solomon's Mines,['murder' 'violence'],['violence'],1
tt0419692,Disconnect,['comedy'],['murder'],0
tt0332375,Saved!,['prank'],['humor' 'romantic' 'satire'],0
tt0200095,Scum,['violence' 'sadist' 'cruelty' 'revenge' 'cult' 'murder'],['violence'],1
tt0038458,Deadline at Dawn,['murder'],['murder' 'mystery'],1
tt0056575,That Touch of Mink,['romantic'],['romantic'],1
tt0071628,House of Whipcord,['murder' 'cult' 'flashback'],['murder' 'sadist' 'violence'],1
tt0385726,Glory Road,['flashback'],['feel-good' 'inspiring' 'sentimental'],0
tt0147773,Highlander: The Animated Series,['violence' 'good versus evil' 'revenge' 'murder' 'flashback'],['good versus evil' 'murder'],2
tt0117925,To Have & to Hold,['murder' 'action'],['psychological'],0
tt0831888,Tekkon kinkurîto,['violence' 'murder' 'flashback' 'revenge'],['atmospheric' 'psychedelic' 'sentimental' 'violence'],1
tt0027746,His Brother's Wife,['romantic' 'flashback'],['melodrama' 'revenge'],0
tt0067500,La noche del terror ciego,['paranormal'],"['cruelty' 'cult' 'flashback' 'historical fiction' 'murder' 'sadist'
 'violence']",0
tt0083869,Eating Raoul,['comedy' 'satire' 'cult'],['comedy' 'cult' 'murder' 'satire'],3
tt0449086,Dominion: Prequel to the Exorcist,['murder' 'violence' 'good versus evil' 'gothic' 'paranormal'],['good versus evil' 'murder' 'violence'],3
tt0028096,The Petrified Forest,['romantic'],['depressing' 'murder'],0
tt0120393,Twilight of the Ice Nymphs,['romantic' 'fantasy' 'psychedelic'],['absurd' 'cruelty' 'gothic' 'insanity' 'murder' 'psychedelic' 'romantic'],2
tt0037115,Nabonga,['murder' 'revenge' 'violence'],['depressing' 'flashback' 'murder' 'violence'],2
tt0488997,Circadian Rhythm,['flashback' 'murder' 'suspenseful' 'neo noir' 'mystery' 'comedy'],['flashback' 'murder' 'violence'],2
tt0296574,Company,['murder'],['cult' 'murder' 'revenge' 'violence'],1
tt0030272,Injun Trouble,['psychedelic'],['psychedelic'],1
tt0048233,Jubal,['murder' 'violence' 'revenge'],['revenge'],1
tt0111194,A Simple Twist of Fate,['flashback' 'murder' 'storytelling' 'dramatic' 'boring'],['romantic' 'sentimental'],0
tt0085412,Deal of the Century,['comedy' 'satire' 'violence' 'murder'],['allegory' 'comedy' 'satire'],2
tt0041719,Orphée,['murder' 'psychedelic'],['atmospheric' 'psychedelic'],1
tt0072328,The Turn of the Screw,['insanity' 'haunting' 'gothic'],['good versus evil' 'haunting' 'insanity'],2
tt0046414,Beat the Devil,['murder' 'mystery' 'suspenseful'],['comedy' 'cult' 'murder'],1
tt0037197,The Purple Heart,['murder'],['murder'],1
tt0089380,John and Yoko: A Love Story,['romantic' 'flashback'],['avant garde' 'murder' 'romantic'],1
tt0111477,Trapped in Paradise,['violence' 'comedy' 'humor' 'neo noir'],['bleak'],0
tt0356150,EuroTrip,['romantic'],['bleak' 'comedy' 'fantasy' 'romantic' 'stupid'],1
tt0083872,Egymásra nézve,['murder' 'romantic'],['avant garde' 'murder' 'romantic' 'storytelling'],2
tt0341765,Kakutou ryouri densetsu bistro recipe,['psychedelic' 'fantasy' 'entertaining'],['psychedelic'],1
tt1160317,Death of a Ghost Hunter,['paranormal' 'flashback' 'horror' 'haunting'],['murder'],0
tt0352416,Hulk,['violence' 'good versus evil' 'psychedelic' 'revenge'],['good versus evil' 'violence'],2
tt0033804,The Lady Eve,['romantic'],['comedy' 'entertaining' 'revenge' 'romantic' 'storytelling'],1
tt2372678,2 States,['romantic'],['romantic'],1
tt5340882,Zoombies,['violence'],['violence'],1
tt0044860,The Lusty Men,['revenge'],['cult'],0
tt0368930,Postal 2,['violence' 'cult' 'psychedelic' 'comedy' 'absurd'],['dark' 'murder' 'violence'],1
tt0200515,Camp Blood,['violence' 'murder'],['violence'],1
